x,y,z,pos
-329,-438,1218,MC
1233,-363,-1504,MC
-453,48,-2260,MC
-275,-231,4907,MC
220,410,6303,MC
534,316,1387,MC
238,-367,-3818,MC
-237,299,-33,MC
377,229,5542,MC
499,-210,4801,MC
340,-327,2481,MC
151,-287,-1735,MC
83,-593,588,MC
207,142,4137,MC
321,58,2040,MC
47,75,-191,MC
-115,292,1512,MC
1007,39,3582,MC
-308,226,2215,MC
721,-534,1254,MC
-281,-499,-927,MC
-57,-114,4012,MC
618,-57,5981,MC
-197,-248,-327,MC
497,202,-1033,MC
-65,351,-996,MC
-119,334,5218,MC
302,293,5617,MC
-52,-175,1149,MC
163,-302,-1296,MC
91,-266,759,MC
578,-490,3924,MC
-290,95,2339,MC
409,5,827,MC
-248,79,-1518,MC
546,340,2302,MC
291,68,3780,MC
146,13,2176,MC
259,212,1196,MC
-55,-188,1381,MC
560,-230,4511,MC
-57,-276,1086,MC
575,-216,872,MC
-180,64,-574,MC
177,171,3844,MC
782,233,3404,MC
-246,346,110,MC
408,70,286,MC
218,-69,3127,MC
749,-242,4673,MC
-184,-187,2146,MC
504,-129,644,MC
367,-181,-902,MC
-80,-1,79,MC
466,35,4417,MC
309,345,3308,MC
266,271,720,MC
165,72,-751,MC
277,8,2560,MC
248,-8,3583,MC
189,-202,2702,MC
306,-275,1795,MC
70,-141,47,MC
251,71,2520,MC
334,95,1839,MC
334,195,1454,MC
-80,196,860,MC
385,-46,3554,MC
424,-28,2525,MC
79,-87,1095,MC
329,-193,844,MC
-79,-133,1559,MC
476,-17,4183,MC
71,25,2079,MC
269,26,849,MC
134,68,-776,MC
57,145,1810,MC
400,23,4424,MC
170,37,3186,MC
270,-144,928,MC
17,-193,-278,MC
472,-159,3380,MC
42,-7,2597,MC
163,106,1940,MC
173,35,610,MC
158,115,1343,MC
372,52,2315,MC
64,-38,2197,MC
224,10,1997,MC
43,-175,1427,MC
357,-146,2987,MC
117,-99,1590,MC
360,-101,1681,MC
39,82,474,MC
187,79,1821,MC
474,87,3564,MC
37,152,1826,MC
227,-75,355,MC
133,-29,1591,MC
381,-146,3521,MC
172,-116,2863,MC
225,-38,1454,MC
135,-75,196,MC
92,12,1427,MC
436,29,3021,MC
187,48,2434,MC
130,104,1671,MC
197,-43,838,MC
258,-34,1693,MC
252,-80,2736,MC
209,-139,2444,MC
205,-32,1368,MC
124,-72,1395,MC
230,39,1922,MC
188,72,1557,MC
246,37,1575,MC
139,51,1397,MC
235,15,2551,MC
373,-67,2426,MC
172,-12,1795,MC
171,-91,1013,MC
121,3,1417,MC
292,-13,2818,MC
528,712,446,BL
-183,795,-16927,BL
-4794,-3129,3809,BL
-6021,1712,22747,BL
-5665,3778,-9537,BL
1324,312,-510,BL
-5660,-1794,-13012,BL
-3142,-647,1982,BL
580,1185,-4275,BL
2270,-2174,-4178,BL
827,-496,1083,BL
-2990,591,-10631,BL
-2848,685,-9641,BL
-2738,1799,11376,BL
-3685,-2595,813,BL
1527,-510,-1560,BL
-2855,1408,-13533,BL
1710,-1991,6266,BL
312,2106,3233,BL
-2570,-638,-4611,BL
1975,-545,3783,BL
-1388,2568,-2090,BL
2861,-1258,5682,BL
-2811,1281,445,BL
-705,-1088,11717,BL
2780,93,6536,BL
-3200,-145,-9770,BL
2889,-2665,2321,BL
864,1267,-1138,BL
-1713,-1426,3777,BL
1191,577,3224,BL
-786,-145,2048,BL
849,-1263,8850,BL
-840,2037,6684,BL
-1698,-212,-5838,BL
1048,-617,184,BL
1194,-351,7672,BL
1477,-1188,6434,BL
-918,1494,-4841,BL
-138,-1297,3208,BL
2631,-961,521,BL
-2804,1639,-4936,BL
1754,-474,11534,BL
21,240,4963,BL
-341,535,-3524,BL
1135,-356,5361,BL
-1514,791,1246,BL
312,-723,5021,BL
-247,112,-1371,BL
-550,-69,4788,BL
326,-579,541,BL
-1220,1015,-1608,BL
1791,-806,4817,BL
-661,620,192,BL
-316,590,4229,BL
-369,-113,813,BL
850,-874,-2205,BL
763,144,3647,BL
-408,358,1299,BL
48,-665,3698,BL
1499,134,2256,BL
-712,392,-112,BL
-374,121,1214,BL
-369,247,1767,BL
86,840,3734,BL
821,-285,5877,BL
-612,722,286,BL
546,-462,-25,BL
182,-494,-222,BL
-346,31,4562,BL
561,-452,2797,BL
362,303,-42,BL
953,77,2457,BL
-525,-175,-791,BL
279,314,1255,BL
217,-82,4255,BL
377,-406,1476,BL
181,38,3864,BL
693,-337,2147,BL
-227,-70,-1060,BL
-32,-132,-500,BL
838,-302,4221,BL
-305,371,3532,BL
-555,297,2349,BL
1066,-183,2229,BL
135,-233,-479,BL
-153,143,-478,BL
777,-51,5806,BL
23,-327,1939,BL
-5,-80,981,BL
-200,211,-364,BL
658,-57,2297,BL
548,246,1866,BL
-547,504,2939,BL
809,14,2609,BL
-221,-85,735,BL
500,-265,2079,BL
-221,-201,745,BL
421,-144,3960,BL
346,-141,1421,BL
-304,156,1232,BL
610,104,2952,BL
106,242,-198,BL
-181,256,532,BL
429,-188,3557,BL
324,32,3186,BL
-210,69,196,BL
359,-342,868,BL
466,-216,1533,BL
-138,-71,2627,BL
149,113,2934,BL
635,-152,2192,BL
-225,356,-820,BL
60,58,1951,BL
318,2,3697,BL
-187,109,1710,BL
704,-283,4175,BL
-116,-293,263,BL
265,-68,738,BL
473,-231,2069,BL
-368,213,1649,BL
669,70,2421,BL
-328,175,1017,BL
729,-106,2442,BL
163,-15,227,BL
96,-11,2339,BL
225,-154,2789,BL
-12,-126,2893,BL
467,-103,3064,BL
215,-325,351,BL
-11,129,515,BL
332,-15,1526,BL
197,272,3030,BL
130,167,2748,BL
156,-90,2806,BL
416,94,527,BL
-121,-190,398,BL
666,-200,3297,BL
-81,25,2252,BL
512,-188,2860,BL
-300,106,-7,BL
666,-104,1721,BL
142,39,1140,BL
125,205,2720,BL
422,-69,2355,BL
87,96,1701,BL
495,-199,2313,BL
113,-57,629,BL
191,13,1902,BL
272,-178,2419,BL
35,143,2042,BL
312,50,2096,BL
294,-69,1412,BL
-37,141,182,BL
594,9,3299,BL
-2,-20,2508,BL
139,-104,2040,BL
345,2,1123,BL
51,-58,613,BL
451,-72,2917,BL
-53,158,1780,BL
325,-2,2716,BL
166,91,1196,BL
-44,17,1202,BL
433,-43,2089,BL
16,0,1836,BL
343,-145,2963,BL
179,-30,1556,BL
123,63,1613,BL
454,-150,1981,BL
81,72,1157,BL
367,-61,2827,BL
229,57,2310,BL
84,0,1372,BL
405,7,1740,BL
114,-6,1316,BL
145,-151,2101,BL
317,61,2620,BL
134,-123,2126,BL
344,-70,1915,BL
6,85,159,BL
329,-22,2167,BL
328,42,2516,BL
5,35,2112,BL
461,-35,1992,BL
104,32,1001,BL
236,-124,1944,BL
145,95,1837,BL
230,-52,2526,BL
241,-64,1971,BL
131,31,1461,BL
193,-14,1397,BL
314,-34,1818,BL
171,44,1760,BL
167,6,2150,BL
309,4,2361,BL
128,-40,1795,BL
305,-102,1579,BL
98,33,1152,BL
193,-58,2305,BL
4568,-750,-4816,MC
-9515,1733,-20299,MC
1332,-1670,32767,MC
-4639,461,-6748,MC
-7513,1652,-19137,MC
-10088,-2913,6733,MC
-1777,2002,-3149,MC
244,-880,1348,MC
6899,-818,-2547,MC
-2506,-127,-25434,MC
-3524,-215,6900,MC
681,-873,9681,MC
4887,1815,4727,MC
-2184,-236,-10778,MC
-3788,350,-3098,MC
7929,401,27484,MC
-3637,-416,-15120,MC
2367,-1480,-9463,MC
-1059,-637,-175,MC
853,200,-2619,MC
813,-177,-3640,MC
-1022,1132,7284,MC
1793,362,674,MC
-5928,194,-7352,MC
3435,1148,15870,MC
2476,-1433,10154,MC
-827,-1221,-8973,MC
-863,1115,-12016,MC
535,-246,9715,MC
3787,-117,14341,MC
-2024,424,-6124,MC
2096,-516,2911,MC
-4088,1185,-3217,MC
1012,-393,6798,MC
1485,-675,10979,MC
-85,-469,-3076,MC
-1269,323,-2799,MC
1069,-52,6217,MC
1329,141,1055,MC
201,228,2952,MC
-783,464,877,MC
-559,662,-1837,MC
-740,499,-1568,MC
1764,-513,8500,MC
-978,1145,6507,MC
762,-409,-841,MC
-1405,-98,-5864,MC
1075,-449,8269,MC
810,-977,6272,MC
-667,257,-3619,MC
-225,-163,-4419,MC
337,112,441,MC
1009,1002,9009,MC
-803,393,1529,MC
1184,-328,2790,MC
-79,193,-4102,MC
46,-912,4524,MC
740,5,7724,MC
-1637,66,598,MC
985,-888,-2082,MC
-211,310,-1035,MC
695,531,4693,MC
-927,854,2718,MC
799,119,4518,MC
951,-169,-376,MC
-478,201,-1577,MC
-102,-579,6908,MC
993,-543,4310,MC
-29,-204,-2296,MC
-315,178,2359,MC
1212,202,5655,MC
-66,694,-1118,MC
540,53,2037,MC
-341,193,829,MC
345,-265,3215,MC
346,-142,4111,MC
-174,-566,4224,MC
1482,-517,102,MC
-846,200,-4449,MC
147,-172,5557,MC
570,157,5320,MC
275,577,-35,MC
289,8,-2586,MC
-398,251,1491,MC
830,-136,7064,MC
-762,-155,1251,MC
604,-654,2430,MC
386,-627,-1545,MC
40,-4,2480,MC
237,-114,3409,MC
471,145,1256,MC
383,646,-346,MC
-522,315,1617,MC
922,112,5390,MC
-36,-12,1434,MC
317,-360,817,MC
-44,-496,1359,MC
275,-278,3187,MC
180,-19,2941,MC
163,-191,2494,MC
571,57,-611,MC
-69,426,2114,MC
497,228,6727,MC
152,-40,1804,MC
212,-68,791,MC
25,-166,-293,MC
-8,-385,2255,MC
548,-496,3768,MC
341,37,2113,MC
-120,-27,2129,MC
33,74,-864,MC
361,453,1283,MC
404,99,3388,MC
-113,306,2518,MC
483,60,1330,MC
-152,-149,945,MC
499,-331,4068,MC
85,-334,1995,MC
454,-245,1161,MC
-193,9,-53,MC
428,147,3351,MC
298,328,2255,MC
122,252,1939,MC
242,36,-463,MC
112,37,2120,MC
424,-166,4902,MC
41,-257,2247,MC
273,-224,1420,MC
163,-256,48,MC
16,31,1156,MC
443,169,3171,MC
192,282,2686,MC
277,161,1154,MC
-49,189,-565,MC
561,-32,3333,MC
174,-217,2515,MC
230,-262,1626,MC
205,-117,826,MC
25,-62,2279,MC
427,82,2224,MC
256,180,1572,MC
169,115,781,MC
-6,220,1427,MC
508,19,3369,MC
133,-19,2321,MC
192,-190,1782,MC
183,-220,614,MC
200,-122,2064,MC
247,-71,3586,MC
55,25,1896,MC
380,69,788,MC
70,134,1048,MC
328,94,3224,MC
253,61,2972,MC
153,-132,1897,MC
208,-171,690,MC
-7,-180,1409,MC
398,-187,3320,MC
154,-76,2274,MC
82,40,909,MC
163,99,1102,MC
307,128,2302,MC
186,98,1964,MC
210,10,1865,MC
219,-54,1836,MC
100,-150,1698,MC
281,-143,2753,MC
234,-120,2662,MC
300,-115,1388,MC
-59,60,512,MC
328,43,2463,MC
353,85,2941,MC
47,165,1566,MC
254,-88,1007,MC
153,-22,1349,MC
241,-87,2760,MC
285,-175,2953,MC
111,-44,1813,MC
289,-128,852,MC
68,29,1229,MC
247,65,2491,MC
394,45,2460,MC
62,129,1320,MC
253,-55,1458,MC
294,-52,2203,MC
234,-64,2412,MC
190,-134,1857,MC
231,-69,1497,MC
196,-24,1582,MC
257,3,2433,MC
208,68,1704,MC
260,69,1197,MC
92,55,1412,MC
267,9,2908,MC
324,-63,2251,MC
139,9,1633,MC
195,-116,1270,MC
129,-46,1713,MC
308,-13,2629,MC
194,-35,2220,MC
400,155,2586,BL
-26,578,-8407,BL
-5382,-1327,-8558,BL
3066,-737,22488,BL
-3334,-380,-3322,BL
2007,-244,-5502,BL
2435,-446,-6069,BL
-11170,-2990,-4559,BL
-2062,-1144,-3401,BL
-2984,1764,-3071,BL
2620,-3301,-451,BL
5278,1014,3849,BL
-4640,767,-7063,BL
-4332,2244,931,BL
-874,432,-4015,BL
1878,569,-5728,BL
-1960,2450,-5010,BL
-587,-1506,9013,BL
2854,552,1996,BL
-1114,1437,-12109,BL
3083,-2869,5965,BL
1585,1947,-1120,BL
-905,803,-2534,BL
3034,-1129,-404,BL
-1079,1768,5317,BL
718,319,15206,BL
-477,1365,-656,BL
-662,-57,-2615,BL
2539,-621,2722,BL
-570,46,-3831,BL
1186,-17,3974,BL
-285,461,2139,BL
-578,-1006,4177,BL
629,1075,6916,BL
-1748,-561,-9156,BL
2162,-507,-3039,BL
371,334,10044,BL
155,-1144,7938,BL
973,847,1598,BL
-547,-179,-6306,BL
1313,-917,4249,BL
570,-1,23,BL
-2233,940,-2484,BL
2869,-524,10768,BL
-436,-138,-1490,BL
1035,110,-321,BL
-2024,673,-1895,BL
35,-168,609,BL
1444,-541,8665,BL
-1156,-92,-1578,BL
196,218,6478,BL
442,-101,530,BL
-1920,78,-1086,BL
2303,-359,4778,BL
-678,506,-982,BL
1413,-121,6195,BL
-17,23,3794,BL
136,-159,-3274,BL
1056,-745,2629,BL
-504,600,4158,BL
-577,-54,3857,BL
1058,-541,-430,BL
-378,464,2299,BL
392,510,576,BL
-722,705,2700,BL
1351,-577,6993,BL
-707,375,1930,BL
495,-680,-1187,BL
460,-322,461,BL
130,-14,1225,BL
277,-136,4300,BL
1082,399,2754,BL
-672,293,941,BL
1065,178,2005,BL
-448,-63,-785,BL
252,-112,2856,BL
-287,-12,4917,BL
46,-357,2295,BL
446,-294,3765,BL
228,-308,88,BL
-396,-330,-1189,BL
658,-22,2987,BL
5,408,4906,BL
-26,234,1702,BL
454,203,1935,BL
975,-336,-216,BL
-218,81,-962,BL
387,19,4847,BL
30,-567,4968,BL
451,-56,1687,BL
-355,50,-1214,BL
353,187,1747,BL
373,-104,2522,BL
78,308,648,BL
506,450,4353,BL
189,-25,1748,BL
326,-24,1413,BL
229,-116,1248,BL
305,-258,3313,BL
613,8,1763,BL
-342,185,568,BL
595,-24,2269,BL
397,82,697,BL
-240,251,273,BL
223,-36,3704,BL
549,-145,3903,BL
-192,-74,1432,BL
100,124,1137,BL
37,-424,661,BL
674,-155,2383,BL
258,22,2927,BL
-314,276,2309,BL
972,-100,3663,BL
-358,270,-1521,BL
448,23,3319,BL
211,41,3248,BL
7,-20,2949,BL
586,-215,2518,BL
-268,-208,-41,BL
665,-73,1184,BL
25,-42,1175,BL
28,114,2858,BL
634,-68,2718,BL
-105,142,670,BL
462,86,2306,BL
197,-45,935,BL
95,-6,2125,BL
159,-146,3003,BL
35,-50,2892,BL
558,-301,1303,BL
-167,192,43,BL
167,62,1169,BL
542,95,3570,BL
-42,223,2179,BL
78,-36,2616,BL
568,-92,881,BL
-10,-191,298,BL
395,-173,2461,BL
19,92,3362,BL
313,-157,3031,BL
296,74,1009,BL
-112,165,223,BL
604,-101,2150,BL
43,163,1401,BL
211,31,2962,BL
337,37,2258,BL
183,-182,1998,BL
318,-197,868,BL
19,75,1470,BL
507,-258,3000,BL
7,155,1861,BL
207,97,1267,BL
447,-12,2058,BL
71,107,466,BL
47,-30,1969,BL
502,30,3214,BL
-29,-88,2621,BL
270,-111,1767,BL
-89,65,20,BL
344,-224,2209,BL
322,-3,2563,BL
-27,160,1790,BL
312,12,1741,BL
-145,90,466,BL
362,-50,1947,BL
249,46,2311,BL
108,-156,3021,BL
363,-83,1949,BL
-34,111,665,BL
442,-174,2252,BL
16,79,1465,BL
43,133,1681,BL
482,-68,3002,BL
279,35,2430,BL
40,-43,1310,BL
330,-10,1500,BL
129,19,1564,BL
131,-182,2462,BL
262,40,2333,BL
383,-179,2296,BL
275,-44,1209,BL
-142,176,406,BL
448,-61,2875,BL
171,66,2364,BL
173,-53,2375,BL
391,-38,1487,BL
73,23,846,BL
344,-165,2091,BL
213,101,2240,BL
58,8,2405,BL
419,-115,2327,BL
-7,123,692,BL
317,-91,1538,BL
312,43,1997,BL
90,3,2201,BL
272,21,1988,BL
128,-40,1711,BL
353,-171,1810,BL
94,56,1063,BL
221,-28,2216,BL
503,546,3230,BL
-812,847,-28829,BL
-4024,-4626,13156,BL
665,2550,-2471,BL
22713,3416,16254,BL
-15669,1599,-7284,BL
-2347,1632,-9388,BL
-144,-2317,6438,BL
1165,2313,-1514,BL
-4289,337,-9536,BL
-2224,-3305,10578,BL
553,1010,6296,BL
-2785,232,-12283,BL
2527,2919,2671,BL
-148,-2832,-2425,BL
2272,-391,734,BL
-2728,845,-7233,BL
-194,-2985,12523,BL
968,1885,5744,BL
-3192,-1009,-2361,BL
600,-1664,-296,BL
3798,1088,1840,BL
-3737,2149,-3697,BL
2701,-1430,5286,BL
-1161,977,2292,BL
-951,-1077,9776,BL
1813,114,7667,BL
-2131,-247,-10505,BL
1926,-1417,1986,BL
-101,-987,138,BL
981,-215,1367,BL
-515,557,-1527,BL
178,-315,7022,BL
2706,333,5541,BL
-1775,152,-10994,BL
1680,-56,-23,BL
-702,678,10388,BL
667,-400,8225,BL
926,-544,5171,BL
-837,510,-3104,BL
-555,-117,-1473,BL
2589,-973,-524,BL
-644,600,2014,BL
1482,-152,7555,BL
-98,259,3075,BL
1009,-800,3449,BL
261,466,197,BL
-94,-600,553,BL
1285,-1046,3463,BL
-31,-259,-627,BL
472,456,3494,BL
532,595,2603,BL
-505,-128,382,BL
1255,379,835,BL
-894,564,303,BL
1415,-549,7623,BL
704,-100,1190,BL
-460,-375,-4265,BL
381,-290,4191,BL
1264,70,3919,BL
-1030,307,1169,BL
949,41,3598,BL
-134,-58,-2568,BL
851,429,-1159,BL
107,877,5852,BL
877,-550,7545,BL
-315,204,-1700,BL
-190,-141,-1330,BL
897,-736,2825,BL
-339,350,2502,BL
-72,-231,1877,BL
1294,76,3243,BL
-311,447,256,BL
980,60,1384,BL
-85,185,279,BL
402,-111,2823,BL
297,-123,4024,BL
-77,93,2404,BL
815,-620,1784,BL
-161,159,-360,BL
25,-104,-449,BL
486,-75,3400,BL
24,554,4815,BL
516,330,4069,BL
44,226,1796,BL
731,-327,-220,BL
-195,-165,-391,BL
-398,-113,3187,BL
450,-376,6488,BL
456,-133,2126,BL
-382,18,-1037,BL
148,164,602,BL
579,-26,2384,BL
313,197,963,BL
182,250,4625,BL
22,-196,302,BL
235,-115,1822,BL
334,-72,1910,BL
-151,-340,1664,BL
878,-17,2391,BL
-522,53,1156,BL
618,-21,2806,BL
217,213,878,BL
71,110,361,BL
50,87,2529,BL
457,-39,3280,BL
339,-64,3046,BL
-52,94,569,BL
38,-336,112,BL
609,-151,2032,BL
-246,12,2939,BL
38,81,2981,BL
287,139,-305,BL
-153,141,-663,BL
534,-13,3501,BL
236,17,2803,BL
24,-193,3549,BL
379,-192,1357,BL
-141,-150,-195,BL
619,-65,2419,BL
-233,101,1783,BL
367,44,2656,BL
249,114,1759,BL
141,-46,1513,BL
416,-22,1887,BL
98,110,362,BL
336,-219,2901,BL
202,-79,2805,BL
342,-120,2593,BL
428,-339,1391,BL
-122,192,-453,BL
316,105,1434,BL
312,72,4095,BL
98,168,2546,BL
250,-55,1944,BL
362,19,557,BL
46,-267,953,BL
389,-72,2236,BL
96,119,3231,BL
491,-178,2932,BL
-43,129,-85,BL
276,76,767,BL
446,-75,2407,BL
0,209,1932,BL
268,-33,3066,BL
101,23,1617,BL
160,-127,2209,BL
377,-229,1242,BL
10,70,1159,BL
374,-153,2587,BL
192,67,2416,BL
108,195,1483,BL
320,28,1923,BL
355,39,1171,BL
-110,27,1029,BL
376,13,2794,BL
307,-77,3235,BL
94,-103,1736,BL
123,42,277,BL
153,-87,1421,BL
432,-82,2768,BL
106,116,2102,BL
437,-21,2276,BL
19,87,285,BL
189,-64,1651,BL
348,61,2343,BL
125,-95,2800,BL
343,-148,2176,BL
-34,121,693,BL
333,-97,1997,BL
206,-25,1886,BL
-2,104,1370,BL
329,-42,2621,BL
269,43,2224,BL
123,-55,1477,BL
286,39,1326,BL
187,-40,1670,BL
205,-123,2519,BL
122,17,2038,BL
405,-116,2290,BL
152,-4,656,BL
35,99,922,BL
382,-50,2914,BL
165,67,2580,BL
201,-92,2209,BL
301,-32,1028,BL
93,-47,1136,BL
327,-108,2274,BL
185,74,2249,BL
191,-19,2215,BL
360,-66,1925,BL
49,54,906,BL
305,-70,1629,BL
238,55,2097,BL
190,-55,2371,BL
205,60,1590,BL
215,-77,1909,BL
368,-130,1753,BL
-5,57,1105,BL
269,-40,2372,BL
547,-1363,-5779,BR
2711,1920,-1090,BR
5036,-1183,17648,BR
4484,-268,-4648,BR
186,-1466,-10150,BR
4746,-1135,1082,BR
-3803,994,-8992,BR
4387,-943,294,BR
2136,1614,-9459,BR
-4203,-571,6922,BR
445,474,-4562,BR
1226,-2254,-2133,BR
3482,1857,15663,BR
-2532,-862,-16590,BR
5105,-255,11370,BR
-3931,2572,10665,BR
-299,-2425,-5426,BR
3274,281,-2070,BR
-824,2176,1452,BR
187,-3016,7405,BR
2220,989,6114,BR
1180,1908,-6942,BR
132,-2462,-5707,BR
-1205,313,16652,BR
2367,-279,4798,BR
-431,220,-6904,BR
-118,28,8660,BR
2140,-353,3793,BR
-1256,1499,-13468,BR
-927,1055,6040,BR
892,144,5858,BR
-3038,96,-11231,BR
1756,387,10141,BR
-568,-969,4643,BR
919,-132,-1966,BR
1036,278,-314,BR
-454,-1035,5366,BR
-610,1229,4826,BR
-226,286,4041,BR
2442,-832,3985,BR
788,-578,-6121,BR
-2856,1630,-3611,BR
3172,-480,10568,BR
-911,830,4190,BR
524,-194,2358,BR
327,279,-1401,BR
-1099,118,-2042,BR
1901,-1149,3701,BR
-1176,1104,4490,BR
-831,31,2863,BR
1070,-474,-1727,BR
728,429,872,BR
-616,162,3429,BR
123,-113,4032,BR
1016,280,467,BR
-657,35,-1113,BR
645,-320,6927,BR
751,-688,1493,BR
8,354,-4460,BR
-955,155,3476,BR
1594,-468,8817,BR
-185,-97,-3805,BR
273,465,1479,BR
146,-507,-927,BR
577,6,4470,BR
431,369,4259,BR
-938,-220,2048,BR
1287,-431,205,BR
341,220,-990,BR
-335,-321,1257,BR
-47,26,6667,BR
1647,-138,4546,BR
-966,245,-3717,BR
-596,103,-189,BR
1720,-330,6736,BR
173,-36,1724,BR
-1338,189,-520,BR
1249,-526,4990,BR
608,-177,2358,BR
-388,-11,47,BR
924,-91,3838,BR
260,100,966,BR
-258,66,2496,BR
378,68,3052,BR
306,-106,1573,BR
456,-266,856,BR
-325,-143,-794,BR
391,-145,4094,BR
818,-293,6202,BR
-329,144,-103,BR
-97,108,-2763,BR
952,-191,3400,BR
-178,73,3133,BR
-244,197,1938,BR
838,-136,3606,BR
302,-161,963,BR
-149,147,705,BR
527,-219,4709,BR
663,-284,2750,BR
-704,274,-690,BR
796,41,2785,BR
408,-52,952,BR
-328,162,-136,BR
240,181,2872,BR
195,22,1879,BR
91,-74,1487,BR
336,-37,3206,BR
131,-116,2103,BR
299,-104,-166,BR
126,-85,1288,BR
-245,280,3289,BR
351,-31,3538,BR
179,68,-22,BR
-195,159,-184,BR
373,-76,2204,BR
383,42,4254,BR
295,-51,3227,BR
-440,95,443,BR
1002,-293,1489,BR
-196,62,126,BR
-34,197,2791,BR
769,109,4107,BR
3,59,527,BR
-20,77,1218,BR
558,-18,2114,BR
132,104,1676,BR
234,-212,2336,BR
75,61,2169,BR
236,60,2120,BR
257,-36,1594,BR
131,96,468,BR
341,70,1010,BR
105,61,3421,BR
282,-42,3055,BR
379,179,1269,BR
135,-136,1217,BR
358,-132,1228,BR
-92,67,977,BR
620,-73,4658,BR
279,-48,2492,BR
-176,77,-560,BR
550,-2,1412,BR
166,4,2335,BR
-7,-7,2778,BR
551,15,2394,BR
136,-166,1506,BR
177,-75,1668,BR
270,6,1874,BR
204,-116,1983,BR
124,21,2104,BR
150,32,1890,BR
385,-10,1652,BR
20,87,1351,BR
268,-204,1917,BR
171,78,1375,BR
23,-63,2502,BR
470,-201,3554,BR
-17,78,370,BR
162,-85,918,BR
338,-103,2200,BR
-153,90,2304,BR
489,-18,2597,BR
-61,-69,646,BR
184,-66,927,BR
205,53,2178,BR
212,40,2883,BR
254,-191,2856,BR
72,-19,1422,BR
257,-40,1524,BR
208,-119,1292,BR
144,33,1891,BR
221,19,2440,BR
292,-17,1945,BR
-6,-38,1537,BR
413,-74,2294,BR
143,26,1175,BR
209,-168,1813,BR
326,-35,2173,BR
129,13,2526,BR
447,-129,2283,BR
15,52,502,BR
318,-66,1448,BR
244,13,2310,BR
147,-23,2854,BR
242,54,1916,BR
227,-38,1358,BR
268,-121,1239,BR
174,41,1572,BR
243,45,2922,BR
323,-71,2432,BR
110,58,931,BR
243,-9,1594,BR
286,40,1883,BR
136,0,2006,BR
343,-8,2026,BR
25,64,1467,BR
369,-112,2281,BR
206,83,1514,BR
68,0,1475,BR
419,-64,2438,BR
445,-277,4349,TL
-672,2438,-9120,TL
4892,324,11636,TL
-8060,-347,-32768,TL
4463,904,15835,TL
3089,240,26361,TL
-7727,4737,-1782,TL
3651,-3173,-9137,TL
-1326,-493,-8935,TL
-268,1590,2330,TL
-1693,-1127,-1171,TL
3728,2037,7730,TL
-1323,-875,-12176,TL
-1531,1083,10236,TL
4789,2056,18099,TL
580,-2961,-16652,TL
-48,1471,-7901,TL
-278,33,19233,TL
1911,591,572,TL
-2713,1000,-17276,TL
3871,-1895,10732,TL
1402,259,14159,TL
1221,678,-2351,TL
-1632,1320,-4627,TL
1877,-548,8444,TL
-956,-425,-2368,TL
591,1344,-251,TL
-1367,-698,7342,TL
2644,-618,8008,TL
171,836,-4210,TL
-650,455,-8525,TL
1566,867,6345,TL
-1135,262,3372,TL
434,-529,9273,TL
863,-740,1380,TL
-1480,-516,-2800,TL
355,478,2358,TL
-356,-242,-987,TL
2103,-262,1619,TL
-40,1893,4653,TL
-1480,223,3040,TL
-45,-256,-1010,TL
41,34,-1269,TL
1041,278,5174,TL
-836,125,2217,TL
-542,-521,4530,TL
46,-495,5645,TL
18,-107,2458,TL
122,-797,-7763,TL
-1019,63,129,TL
1348,139,11028,TL
1214,340,4600,TL
-443,755,-3972,TL
-2,-82,242,TL
1538,-603,1381,TL
-333,30,4784,TL
-204,218,4407,TL
-278,-790,-773,TL
1215,-87,2173,TL
-518,-81,-329,TL
47,225,2647,TL
538,377,4555,TL
225,-460,1293,TL
117,253,1296,TL
60,227,758,TL
134,-565,3879,TL
439,-111,901,TL
-418,86,793,TL
740,-254,5097,TL
-503,186,1463,TL
564,104,-976,TL
-155,-61,-783,TL
-249,52,5581,TL
259,-52,2268,TL
80,34,450,TL
74,-499,436,TL
-161,27,1461,TL
114,-136,1885,TL
307,-29,5445,TL
513,250,4356,TL
-541,325,-4238,TL
296,178,-114,TL
668,-265,4854,TL
-64,209,3354,TL
-47,198,1607,TL
475,-171,1667,TL
485,-430,2713,TL
-5,25,444,TL
324,-78,467,TL
285,-258,2404,TL
404,219,2053,TL
20,257,2896,TL
384,-57,1239,TL
218,-171,-1029,TL
121,13,1885,TL
30,-65,5396,TL
14,-78,2912,TL
308,44,1794,TL
220,-229,-163,TL
85,-199,281,TL
231,371,2045,TL
-43,333,4284,TL
516,-341,3938,TL
241,52,-1348,TL
17,136,-622,TL
376,-189,3837,TL
590,-158,2902,TL
17,-46,1495,TL
-197,-9,1467,TL
791,-238,1030,TL
242,253,279,TL
-7,221,3059,TL
373,-9,3289,TL
-55,195,1520,TL
413,-80,2221,TL
182,-385,1806,TL
203,-160,151,TL
373,-164,1480,TL
95,48,3913,TL
225,61,3367,TL
359,36,295,TL
-97,272,-295,TL
639,-134,2639,TL
-33,225,3942,TL
306,4,3012,TL
205,-157,756,TL
179,-187,279,TL
81,-110,1517,TL
173,28,2964,TL
473,-121,3267,TL
81,98,706,TL
-72,150,758,TL
517,-47,2118,TL
121,2,1869,TL
110,7,2771,TL
261,-138,2601,TL
139,-63,1449,TL
222,-114,1767,TL
84,23,1034,TL
222,-61,2195,TL
-61,121,2342,TL
